   Step          Temp         c_usual         Press 
    487500   0.99755841     1.4430309      23.700554
    487600   1.002817       1.4484071      23.648587
    487700   0.99864345     1.4440217      23.690052
    487800   0.99878761     1.4440992      23.653533
    487900   1.00169        1.4467557      23.713658
    488000   0.99800711     1.44319        23.67378 
    488100   1.001061       1.4458462      23.657776
    488200   1.002848       1.4472593      23.68196 
    488300   1.0011603      1.4458795      23.697577
    488400   0.99598023     1.4409908      23.655769
    488500   1.000914       1.445205       23.678525
    488600   1.0007684      1.4456555      23.729068
    488700   0.99757799     1.4427802      23.658613
    488800   0.99899854     1.4441559      23.700436
    488900   1.0011214      1.4460529      23.757435
    489000   0.9978603      1.4421293      23.625359
    489100   0.99958883     1.4434114      23.715703
    489200   1.0003739      1.4447943      23.634312
    489300   1.0040598      1.447968       23.69047 
    489400   1.0013738      1.4459246      23.632178
    489500   0.99857248     1.4428675      23.703365
    489600   1.0009769      1.4457281      23.696076
    489700   0.99943417     1.4451493      23.665112
    489800   0.99451898     1.439878       23.675417
    489900   0.99930502     1.4445938      23.709094
    490000   1.0035581      1.4489359      23.692109
    490100   1.0026548      1.4482004      23.661095
    490200   1.0018972      1.4474242      23.729691
    490300   1.0015998      1.4469013      23.724538
    490400   0.99608037     1.4407746      23.718607
    490500   1.002566       1.4475161      23.701042
    490600   0.99738016     1.4427687      23.668381
    490700   0.99945242     1.4439064      23.70205 
    490800   1.0017179      1.4459427      23.693803
    490900   0.99767371     1.4417068      23.735727
    491000   0.99988256     1.4441458      23.637578
    491100   0.9974147      1.44095        23.755869
    491200   0.99900085     1.4430127      23.700319
    491300   0.99923185     1.4430445      23.72476 
    491400   1.0029133      1.4466408      23.671361
    491500   1.0006454      1.4449708      23.664328
    491600   1.0017093      1.4457279      23.705096
    491700   1.001359       1.4455928      23.670663
    491800   0.99770873     1.4422239      23.648758
    491900   1.0032514      1.4474267      23.679297
    492000   0.99619733     1.4400913      23.676994
    492100   0.99696079     1.4415556      23.69488 
    492200   0.99975416     1.444075       23.682163
    492300   1.0009507      1.4457496      23.730135
    492400   0.99986027     1.4448429      23.707049
    492500   0.9978907      1.4431591      23.675935
    492600   0.9970648      1.4422303      23.647276
    492700   1.0009885      1.4456823      23.670105
    492800   1.0007541      1.4461885      23.666077
    492900   0.99952631     1.4450226      23.667498
    493000   1.0026012      1.4475762      23.685082
    493100   1.0006391      1.4456985      23.699934
    493200   1.0019137      1.4468688      23.676984
    493300   0.99858369     1.4436516      23.663609
    493400   1.0015834      1.446878       23.647145
    493500   1.001791       1.4471335      23.705623
    493600   0.99877734     1.4442284      23.703508
    493700   0.99976503     1.4450598      23.687292
    493800   1.0001744      1.4457217      23.699849
    493900   1.0025812      1.4478998      23.651182
    494000   1.0006878      1.4460729      23.713634
    494100   0.9998302      1.4449288      23.680429
    494200   0.99820225     1.4426351      23.686325
    494300   1.0016092      1.4467732      23.726556
    494400   0.99974517     1.4452812      23.725024
    494500   0.99805551     1.4436819      23.680964
    494600   1.0001104      1.4465691      23.653534
    494700   1.0012644      1.4466406      23.724697
    494800   0.99903363     1.4447596      23.695309
    494900   1.0031358      1.4482907      23.647294
    495000   1.0012964      1.4460435      23.595044
    495100   0.99872097     1.4431079      23.670349
    495200   1.0008258      1.4451769      23.68396 
    495300   0.99912507     1.4445918      23.681384
    495400   0.99963981     1.445106       23.684489
    495500   1.001098       1.4462866      23.689504
    495600   1.0009547      1.4468194      23.703961
    495700   1.0010983      1.4469719      23.676025
    495800   0.99902888     1.4448307      23.672047
    495900   0.99681032     1.4421239      23.686978
    496000   1.0004032      1.4455197      23.736474
    496100   1.0032396      1.4485341      23.712691
    496200   0.99965161     1.4443537      23.719821
    496300   1.0004107      1.4448536      23.708433
    496400   0.99833747     1.4429285      23.734548
    496500   0.99594248     1.4403506      23.684376
    496600   0.99867082     1.4432726      23.694273
    496700   1.0017569      1.4465868      23.683254
    496800   1.001392       1.4456217      23.661495
    496900   1.0014034      1.4458551      23.657732
    497000   0.99924865     1.4437935      23.664383
    497100   0.99995257     1.4443314      23.681243
    497200   0.99959489     1.4447535      23.647778
    497300   1.002104       1.4472563      23.691954
    497400   1.0012631      1.4462061      23.730853
    497500   1.0005958      1.4459998      23.743434
    497600   0.99973772     1.4454159      23.669582
    497700   1.0005173      1.4456049      23.687529
    497800   0.99978993     1.4452596      23.64119 
    497900   1.0025104      1.4476792      23.664178
    498000   1.0006533      1.4451103      23.689009
    498100   0.99748751     1.442091       23.689205
    498200   0.9975875      1.4418648      23.68688 
    498300   1.0010242      1.4456728      23.640085
    498400   1.0016994      1.4469602      23.684953
    498500   1.0008926      1.4456313      23.686883
    498600   0.99908242     1.4441865      23.645958
    498700   0.99920099     1.4443588      23.727263
    498800   1.0020267      1.4474526      23.691956
    498900   0.9971216      1.4428899      23.704327
    499000   1.0036161      1.44808        23.639791
    499100   0.99842712     1.4431806      23.695921
    499200   0.99718936     1.4421908      23.711354
    499300   0.99964081     1.4453437      23.66475 
    499400   1.0012903      1.4473545      23.649627
    499500   0.99935335     1.4450367      23.68063 
    499600   0.99943395     1.4450266      23.673939
    499700   0.99839201     1.4436539      23.665132
    499800   0.99964512     1.444272       23.674472
    499900   1.0023437      1.4467761      23.691681
    500000   1.0009965      1.4458392      23.678147
    500100   0.999357       1.4441888      23.710127
    500200   0.9968429      1.4411503      23.712876
    500300   0.99973912     1.4436873      23.698337
    500400   1.0000831      1.4445506      23.669539
    500500   1.001044       1.4462328      23.694246
    500600   0.99649686     1.4421679      23.662375
    500700   0.99950553     1.4438887      23.68848 
    500800   1.0018097      1.4465834      23.688273
    500900   1.0010047      1.4453778      23.752286
    501000   1.001714       1.4459512      23.65889 
    501100   0.99993102     1.4443297      23.660771
    501200   0.99695177     1.4416223      23.694478
    501300   0.99974574     1.4446741      23.712045
    501400   1.0009482      1.4453043      23.643066
    501500   1.0030841      1.4481014      23.708434
    501600   1.0007772      1.4451555      23.683433
    501700   1.0014885      1.4458033      23.737368
    501800   1.0015365      1.4461819      23.654596
    501900   0.99758305     1.4421007      23.655595
    502000   0.9992649      1.4439959      23.638417
    502100   0.99879583     1.4428463      23.701563
    502200   1.0016307      1.4462525      23.65731 
    502300   1.003902       1.4490638      23.702987
    502400   1.0003848      1.4452845      23.722255
    502500   1.0028898      1.4485753      23.668233
    502600   0.9970782      1.4426371      23.717955
    502700   1.0022787      1.4475034      23.683962
    502800   1.0009577      1.4462269      23.682875
    502900   0.99962891     1.4450627      23.601815
    503000   1.0007488      1.4453671      23.683734
    503100   0.99853423     1.4429581      23.651369
    503200   0.99922118     1.4431988      23.686295
    503300   0.99867185     1.4426253      23.705884
    503400   1.0017874      1.4463702      23.657626
    503500   0.99894942     1.4434278      23.664893
    503600   1.000699       1.4450558      23.688133
    503700   1.0007108      1.4448181      23.677556
    503800   1.0017169      1.4462709      23.690575
    503900   1.0025879      1.4466267      23.680836
    504000   0.99881166     1.4428169      23.725024
    504100   0.99779539     1.4414752      23.636632
    504200   1.0000553      1.4429727      23.632753
    504300   1.0016945      1.4445508      23.761571
    504400   0.99991967     1.4441135      23.643623
    504500   0.99706526     1.4415328      23.653758
    504600   1.0010624      1.4446709      23.656631
    504700   1.002584       1.4454561      23.706581
    504800   1.0016023      1.4446017      23.689912
    504900   1.0012387      1.4436198      23.674795
    505000   1.0022143      1.4446318      23.663226
    505100   0.99976284     1.4419907      23.647749
    505200   0.99723506     1.439228       23.676657
    505300   0.99911295     1.4416121      23.654123
    505400   1.0016263      1.4443776      23.682721
    505500   0.99903372     1.4425615      23.679512
    505600   1.001581       1.4453458      23.701268
    505700   0.99907931     1.4428375      23.623961
    505800   1.0015933      1.444933       23.65465 
    505900   0.99940737     1.4427934      23.720098
    506000   0.99894549     1.442797       23.702848
    506100   1.0005489      1.4439337      23.673333
    506200   0.99977445     1.4424751      23.67742 
    506300   1.0005901      1.4440223      23.669548
    506400   1.0012988      1.4448465      23.66798 
    506500   0.99880404     1.4420347      23.680159
    506600   0.99698648     1.4412764      23.693143
    506700   0.99753998     1.4420956      23.666021
    506800   1.0009347      1.444926       23.685009
    506900   0.99959088     1.443759       23.640189
    507000   0.9975819      1.4419723      23.667066
    507100   0.99958793     1.4432952      23.696103
    507200   0.99930516     1.4428953      23.713912
    507300   0.99924779     1.4426236      23.693964
    507400   1.002948       1.4461249      23.7136  
    507500   0.99967012     1.4436157      23.67579 
    507600   0.99857449     1.4424865      23.676753
    507700   1.0023465      1.4460928      23.65672 
    507800   1.000184       1.4446852      23.65033 
    507900   1.000228       1.444182       23.706623
    508000   1.0005919      1.4445599      23.684315
    508100   1.0003428      1.4436922      23.737393
    508200   0.99883655     1.4419545      23.639677
    508300   1.0004878      1.4434174      23.672482
    508400   0.99972346     1.4426997      23.704774
    508500   1.0016151      1.4454822      23.697968
    508600   0.99911007     1.4432146      23.699903
    508700   0.99873515     1.4428595      23.656895
    508800   0.99916373     1.443098       23.69868 
    508900   1.0022843      1.4463332      23.738432
    509000   1.0011168      1.445416       23.695449
    509100   1.0000145      1.4428474      23.684909
    509200   0.99820141     1.440398       23.651132
    509300   0.99817049     1.4407367      23.720295
    509400   1.0003717      1.4434685      23.64028 
    509500   0.99766778     1.440974       23.691828
    509600   0.99776041     1.4411485      23.623485
    509700   0.99848575     1.4423048      23.653912
    509800   1.0004843      1.4436778      23.714608
    509900   0.99927526     1.4415672      23.701289
    510000   1.0000322      1.4429393      23.686002
    510100   1.000654       1.4440192      23.711321
    510200   0.99678893     1.4400729      23.701939
    510300   1.0020655      1.4449469      23.733947
    510400   0.99974127     1.443039       23.693346
    510500   0.99889185     1.4419835      23.673753
    510600   0.99808013     1.4417347      23.660282
    510700   0.99924264     1.443398       23.682851
    510800   1.0004068      1.4446448      23.669602
    510900   1.001154       1.4456173      23.642692
    511000   0.99919673     1.4431764      23.666256
    511100   1.0014211      1.4453814      23.72399 
    511200   1.0006289      1.4440411      23.693142
    511300   1.0002508      1.4432816      23.672163
    511400   0.99865458     1.4413606      23.617016
    511500   0.99871732     1.4412051      23.700565
    511600   1.0016782      1.444116       23.64841 
    511700   1.0004787      1.443256       23.673209
    511800   0.9991978      1.4420136      23.697497
    511900   1.0005535      1.4433508      23.672872
    512000   0.9990971      1.4422207      23.653875
    512100   1.0000623      1.4430839      23.692344
    512200   0.99871757     1.4418525      23.664446
    512300   1.0038057      1.4465112      23.682687
    512400   1.002138       1.445221       23.699485
    512500   0.99796403     1.4412098      23.690303
    512600   0.99843874     1.441616       23.69465 
    512700   0.99953755     1.4430307      23.657673
    512800   0.9995664      1.4430654      23.656169
    512900   0.99936345     1.4431969      23.67204 
    513000   1.0022344      1.4458653      23.660915
    513100   1.0003314      1.4435278      23.669138
    513200   0.9985592      1.4423111      23.655175
    513300   1.0011123      1.444374       23.657942
    513400   0.99801999     1.4418686      23.624229
    513500   1.0034309      1.4476858      23.70582 
    513600   1.0019931      1.4461023      23.633605
    513700   1.0008806      1.4444215      23.685023
    513800   0.99698739     1.4413699      23.672232
    513900   1.0005461      1.4443847      23.670353
    514000   1.0017194      1.4449778      23.663633
    514100   0.99835749     1.4426176      23.675129
    514200   0.99810385     1.4423193      23.658953
    514300   1.0014055      1.4457716      23.732264
    514400   1.0025271      1.4476948      23.691542
    514500   0.9980005      1.4422591      23.697342
    514600   0.99654737     1.441825       23.686535
    514700   0.99811483     1.4426125      23.670237
    514800   1.0000758      1.4450288      23.680529
    514900   1.0041042      1.4487141      23.670544
    515000   1.0016652      1.4460537      23.654542
    515100   0.99843223     1.4417128      23.618206
    515200   0.99602742     1.4392034      23.626194
    515300   0.99850853     1.4418398      23.679503
    515400   1.0034888      1.4473554      23.659722
    515500   1.00245        1.4469991      23.736608
    515600   0.99921859     1.4434886      23.708229
    515700   0.99916005     1.4435341      23.660944
    515800   0.99770595     1.4410574      23.672   
    515900   1.0014159      1.4450257      23.60693 
    516000   1.0025239      1.4463479      23.664695
    516100   0.99812922     1.4422018      23.667441
    516200   0.99605252     1.4403815      23.682411
    516300   1.0030235      1.4472291      23.649703
    516400   1.0030422      1.4474313      23.718371
    516500   1.0005972      1.444637       23.720028
    516600   1.0034027      1.4478225      23.694298
    516700   0.99604638     1.4405467      23.684981
    516800   0.99828828     1.442932       23.719167
    516900   1.0008881      1.4448362      23.720498
    517000   1.002188       1.4469508      23.700993
    517100   1.0001429      1.4453258      23.728473
    517200   0.99803478     1.4431189      23.661901
    517300   0.99624987     1.4410622      23.703837
    517400   1.0022826      1.4474838      23.691023
    517500   1.0000612      1.4451053      23.690936
    517600   1.0018912      1.4470462      23.703295
    517700   0.99888935     1.4435631      23.617484
    517800   0.99919254     1.4433071      23.642832
    517900   1.0010808      1.4450729      23.651187
    518000   0.9981918      1.4426275      23.678217
    518100   1.0005285      1.4446123      23.732679
    518200   0.99986557     1.4435408      23.651802
    518300   1.0019651      1.4455822      23.609198
    518400   0.9984263      1.4421905      23.685184
    518500   1.0015856      1.4459189      23.650864
    518600   0.99842743     1.4425231      23.679381
    518700   0.99756634     1.4419427      23.623603
    518800   0.99904024     1.4429304      23.696437
    518900   0.99776489     1.441944       23.607832
    519000   0.99785763     1.4421182      23.674562
    519100   1.0025221      1.4472592      23.703613
    519200   1.0000258      1.4446606      23.649247
    519300   1.0018897      1.4460962      23.630647
    519400   0.99880579     1.443234       23.698232
    519500   1.0012206      1.4452082      23.7048  
    519600   1.0019216      1.4465133      23.712751
    519700   1.0017068      1.4457985      23.697932
    519800   1.0002269      1.4448069      23.651287
    519900   0.99913983     1.4436788      23.687474
    520000   1.0005293      1.4443872      23.654723
    520100   0.99850279     1.4419178      23.610771
    520200   0.99872147     1.4427262      23.636318
    520300   0.99925697     1.4435277      23.703129
    520400   0.99991199     1.4446839      23.664483
    520500   1.0008289      1.4452538      23.72632 
    520600   1.0005824      1.4444357      23.707015
    520700   1.0013964      1.445879       23.660804
    520800   0.99957868     1.4441162      23.701197
    520900   0.99920612     1.4437281      23.658864
    521000   1.0018954      1.4468588      23.731051
    521100   1.0006826      1.4451743      23.645099
    521200   0.99964857     1.4438302      23.726716
    521300   1.0000496      1.4451107      23.712058
    521400   1.0004443      1.446175       23.680952
    521500   0.99656626     1.4422612      23.6708  
    521600   0.99884872     1.4438108      23.609621
    521700   1.0003192      1.4455721      23.728707
    521800   0.99971545     1.4444938      23.715864
    521900   1.0003105      1.4454496      23.664234
    522000   1.0038248      1.4493801      23.694342
    522100   0.99805492     1.4431105      23.677149
    522200   1.000581       1.4454328      23.686607
    522300   1.0007427      1.4456317      23.718159
    522400   0.99765711     1.4428771      23.693616
    522500   0.9975819      1.4424089      23.6692  
    522600   0.99887456     1.4432269      23.657429
    522700   1.0019351      1.4468197      23.670855
    522800   0.99938834     1.4445159      23.716563
    522900   1.0009819      1.4461925      23.644867
    523000   0.99809136     1.443211       23.679869
    523100   0.9995656      1.4444582      23.671094
    523200   1.0007418      1.4455414      23.685762
    523300   1.0038201      1.4487449      23.723074
    523400   0.99972778     1.4448742      23.608718
    523500   0.99754971     1.4420242      23.637286
    523600   0.9982825      1.4427546      23.685388
    523700   1.0025924      1.4463458      23.648011
    523800   0.99945718     1.4434053      23.712102
    523900   0.99659835     1.4403018      23.738176
    524000   1.0016878      1.4449841      23.694297
    524100   1.0002741      1.4432933      23.753487
    524200   0.99799538     1.4406348      23.659355
    524300   0.99854332     1.4416216      23.65432 
    524400   1.0011635      1.4444384      23.701978
    524500   1.0016863      1.4447716      23.646301
    524600   0.99839693     1.4413331      23.698087
    524700   0.9962768      1.4397602      23.725394
    524800   1.0010602      1.4447466      23.676162
    524900   1.0021971      1.4454724      23.66147 
    525000   1.0043782      1.4479542      23.685884
    525100   0.99606195     1.4399808      23.623629
    525200   1.0010571      1.4455708      23.719526
    525300   0.99996923     1.4439692      23.687557
    525400   1.0001056      1.4441577      23.662091
    525500   1.0008236      1.4445014      23.701526
    525600   1.0006703      1.4445637      23.684401
    525700   0.99923434     1.4432519      23.718368
    525800   0.99959726     1.4436898      23.640473
    525900   0.99752336     1.4418711      23.655849
    526000   0.99747313     1.4414652      23.622383
    526100   1.0016229      1.4457855      23.681373
    526200   1.0008376      1.4456946      23.665913
    526300   0.99751918     1.4425384      23.66721 
    526400   1.0037953      1.448336       23.716116
    526500   1.0007678      1.4447664      23.688197
    526600   0.99883992     1.4426593      23.633484
    526700   0.9996362      1.4434316      23.630995
    526800   0.99994364     1.4434146      23.663646
    526900   0.99917244     1.4429589      23.664977
    527000   1.0009683      1.4447866      23.700724
    527100   1.0008448      1.4444823      23.664835
    527200   1.0006775      1.4438688      23.640799
    527300   1.0012847      1.4450236      23.671551
    527400   0.99610388     1.4400959      23.677594
    527500   0.99782937     1.4414243      23.698876
    527600   1.0026709      1.4462382      23.682228
    527700   1.0023043      1.4464072      23.6719  
    527800   1.0016196      1.4460112      23.740197
    527900   0.9996928      1.4428395      23.684115
    528000   0.99848738     1.4420614      23.70439 
    528100   1.0033012      1.4477262      23.667352
    528200   0.99932161     1.443789       23.657104
    528300   1.0015198      1.4456726      23.692429
    528400   0.99719755     1.4415353      23.640985
    528500   0.99890579     1.443666       23.68482 
    528600   1.0018244      1.4462206      23.630244
    528700   1.0009388      1.4456614      23.650317
    528800   0.99901897     1.4425106      23.73708 
    528900   0.99983603     1.4437936      23.69616 
    529000   1.0019523      1.4469738      23.71451 
    529100   0.99865558     1.4434982      23.652403
    529200   0.99842571     1.4430296      23.733168
    529300   0.99926607     1.4442808      23.707379
    529400   1.0002667      1.4456526      23.707022
    529500   1.0012806      1.4460033      23.679518
    529600   1.0007521      1.4448371      23.66676 
    529700   0.99865628     1.4429722      23.670298
    529800   0.99939664     1.4433291      23.743912
    529900   1.0002773      1.4449624      23.716255
    530000   0.99923218     1.444228       23.733437
    530100   0.99859902     1.4437744      23.636482
    530200   0.99698243     1.4419588      23.663839
    530300   1.0015382      1.4470586      23.690557
    530400   0.99971656     1.4450905      23.657889
    530500   0.99985817     1.4443049      23.734505
    530600   0.9964562      1.4410003      23.664959
    530700   1.0028057      1.4476151      23.685154
    530800   1.0012818      1.4460858      23.685887
    530900   1.0014377      1.4470757      23.698883
    531000   1.001662       1.4468442      23.708722
    531100   0.9988275      1.4440857      23.654195
    531200   1.0008938      1.4464747      23.673474
    531300   0.99962774     1.4450498      23.672025
    531400   0.99802262     1.4430476      23.715153
    531500   1.0010842      1.4455498      23.671499
    531600   1.0025264      1.4476712      23.665108
    531700   0.99971538     1.4447736      23.655768
    531800   0.99898167     1.4436256      23.663304
    531900   0.99550532     1.4404886      23.673968
    532000   0.99831842     1.4441189      23.672035
    532100   1.0009471      1.4462508      23.680612
    532200   1.0021138      1.4474086      23.669082
    532300   0.99708438     1.4429536      23.673497
    532400   1.001101       1.4464614      23.710981
    532500   0.99820336     1.4427551      23.646809
    532600   1.0017076      1.4456688      23.655727
    532700   0.99967677     1.4440678      23.663747
    532800   0.99989338     1.4438481      23.702314
    532900   1.0015507      1.4457904      23.709392
    533000   0.99924619     1.4433648      23.736579
    533100   1.0028884      1.4478208      23.717392
    533200   1.0011909      1.4452199      23.692289
    533300   0.99561466     1.4400808      23.66074 
    533400   1.002317       1.4464133      23.735246
    533500   1.0022053      1.4464645      23.708613
    533600   1.002054       1.4461379      23.669504
    533700   1.0019578      1.4457141      23.665887
    533800   0.99869788     1.4424757      23.759549
    533900   0.99997717     1.444097       23.63069 
    534000   0.99961676     1.4435115      23.683424
    534100   0.99878806     1.4425643      23.709964
    534200   0.9983894      1.4420391      23.653189
    534300   1.0020083      1.4459566      23.653537
    534400   1.0015741      1.4451963      23.706471
    534500   0.99663438     1.440277       23.6743  
    534600   0.99790103     1.4421927      23.688991
    534700   0.99889888     1.442858       23.652364
    534800   1.0009956      1.4448307      23.703515
    534900   0.99870629     1.4432091      23.612534
    535000   0.9993622      1.4449144      23.676593
    535100   1.0062403      1.450913       23.655725
    535200   0.9973347      1.4420596      23.663725
    535300   0.99794973     1.4427193      23.617354
    535400   1.0016518      1.4456422      23.630202
    535500   0.99742965     1.4417098      23.699983
    535600   0.99888976     1.4432647      23.690493
    535700   0.99873154     1.4426299      23.696328
    535800   1.0021979      1.446414       23.714239
    535900   1.0011744      1.4447975      23.703784
    536000   0.99961646     1.4433801      23.681255
    536100   1.0018215      1.4463228      23.658572
    536200   1.0006644      1.444483       23.72697 
    536300   1.0014108      1.4456864      23.692482
    536400   0.99922597     1.4430608      23.688294
    536500   0.9975492      1.4408993      23.679595
    536600   0.99947964     1.4429878      23.723667
    536700   1.0026672      1.4459174      23.696918
    536800   0.99688444     1.4401659      23.709928
    536900   0.99772372     1.4415809      23.664179
    537000   1.0014043      1.4451496      23.663721
    537100   0.99908456     1.4425571      23.642045
    537200   0.99973476     1.4438069      23.702596
    537300   1.0006183      1.4446035      23.74885 
    537400   0.99839656     1.4417081      23.699271
    537500   1.0024672      1.4458241      23.694887
    537600   0.99949933     1.4429778      23.665143
    537700   0.99827003     1.4419191      23.657116
    537800   0.99867025     1.4424734      23.680017
    537900   0.99721683     1.4408136      23.681646
    538000   0.99850531     1.4425173      23.703263
    538100   1.0012625      1.4449627      23.693697
    538200   1.0016572      1.4452932      23.717305
    538300   0.99843329     1.442248       23.704337
    538400   0.99905946     1.4422664      23.710562
    538500   1.0026339      1.4461633      23.705111
    538600   0.99966        1.4439582      23.679165
    538700   1.0021231      1.446107       23.664228
    538800   0.99755198     1.4413981      23.703587
    538900   1.0005369      1.4449754      23.690669
    539000   1.000544       1.4450566      23.675018
    539100   1.0006762      1.4445392      23.684357
    539200   1.001798       1.4457841      23.707254
    539300   0.99861116     1.4432636      23.71258 
    539400   0.99658801     1.4406732      23.635617
    539500   0.99897902     1.4426822      23.680096
    539600   0.99941256     1.4428569      23.684742
    539700   1.0020933      1.4463687      23.663893
    539800   1.0026263      1.4466232      23.68972 
    539900   0.99855124     1.4432265      23.667963
    540000   1.0017814      1.4461195      23.699251
    540100   0.99965393     1.44465        23.671524
    540200   1.0034694      1.4476577      23.706239
    540300   1.0012914      1.4452402      23.67031 
    540400   1.0007971      1.4443271      23.635372
    540500   0.9973689      1.4409019      23.643647
    540600   1.0015588      1.4445903      23.692527
    540700   1.0027889      1.445358       23.671166
    540800   0.99985159     1.4431905      23.658447
    540900   0.99925561     1.4426348      23.714693
    541000   0.99970854     1.4431277      23.676193
    541100   1.0012231      1.4452911      23.68238 
    541200   1.0000623      1.4439148      23.689769
    541300   0.9977853      1.4408837      23.697214
    541400   1.0026551      1.4453931      23.691555
    541500   1.0005806      1.4428009      23.613737
    541600   0.99943024     1.4419793      23.676683
    541700   1.0029741      1.4458592      23.715297
    541800   1.0015633      1.4453017      23.68153 
    541900   0.99817735     1.4426365      23.659061
    542000   0.99815494     1.442426       23.687815
    542100   1.0009865      1.4454098      23.631815
    542200   1.0029715      1.4462424      23.68498 
    542300   1.0004759      1.4438235      23.690941
    542400   0.99657932     1.4401266      23.651801
    542500   0.9995123      1.4432784      23.694891
    542600   1.0033884      1.446471       23.718123
    542700   0.99844696     1.4421751      23.697353
    542800   0.998234       1.4424057      23.672967
    542900   1.001827       1.4465895      23.638159
    543000   0.99921034     1.4433322      23.716332
    543100   1.000095       1.4449563      23.676468
    543200   1.0008632      1.4458208      23.688471
    543300   0.99539681     1.4395812      23.657377
    543400   1.0023551      1.4463332      23.697128
    543500   0.99942519     1.4433633      23.645207
    543600   1.0000704      1.4444723      23.694371
    543700   0.99885431     1.4438839      23.708074
    543800   0.9972909      1.4417999      23.67082 
    543900   1.0046103      1.4491516      23.732468
    544000   1.0021757      1.4469045      23.666574
    544100   1.0003869      1.4454182      23.673563
    544200   0.99891304     1.4433871      23.666652
    544300   0.99997592     1.4443186      23.68353 
    544400   0.99999387     1.4436834      23.652157
    544500   1.0045527      1.4485245      23.7281  
    544600   1.0011443      1.4449917      23.685479
    544700   1.0000708      1.4437681      23.661039
    544800   0.9982055      1.4421166      23.634627
    544900   0.99764286     1.4411636      23.688785
    545000   0.99906481     1.4429487      23.723221
    545100   1.0031706      1.4471747      23.695636
    545200   0.99962214     1.4434544      23.7183  
    545300   0.99878787     1.4427471      23.720755
    545400   0.99948892     1.4431996      23.686166
    545500   1.0058426      1.4499169      23.702802
    545600   0.99982617     1.4445185      23.634577
    545700   1.0008739      1.445232       23.666699
    545800   0.99751647     1.4413047      23.669372
    545900   0.99970344     1.4434911      23.71956 
    546000   0.99993536     1.4442152      23.643589
    546100   0.99947081     1.4433835      23.634732
    546200   1.0057416      1.4495202      23.6841  
    546300   1.00199        1.4459656      23.597189
    546400   0.99814052     1.442126       23.678228
    546500   1.0013974      1.445205       23.679571
    546600   0.99943677     1.4426907      23.679615
    546700   1.0034615      1.4469623      23.692917
    546800   0.999244       1.4425076      23.66231 
    546900   0.99873614     1.4421907      23.634888
    547000   0.99886062     1.4423077      23.659341
    547100   0.99847948     1.4428194      23.670715
    547200   1.0004416      1.4446353      23.66611 
    547300   0.99926101     1.4429699      23.657457
    547400   1.0043794      1.4485278      23.694923
    547500   0.99920529     1.4428728      23.690838
    547600   1.0042695      1.4482592      23.728455
    547700   0.99930896     1.4429975      23.666976
    547800   0.99743011     1.4418979      23.716023
    547900   1.0024466      1.447033       23.713626
    548000   1.0028924      1.447103       23.688884
    548100   0.9999986      1.4446505      23.690703
    548200   0.99900523     1.4433944      23.63155 
    548300   0.99987729     1.4440747      23.6383  
    548400   0.9953115      1.4399375      23.668742
    548500   1.0022409      1.4466054      23.664986
    548600   0.99782817     1.4425189      23.661186
    548700   0.99965095     1.4433193      23.682874
    548800   1.0003806      1.4444339      23.658258
    548900   1.0007185      1.4448431      23.724329
    549000   0.9994293      1.4438912      23.707655
    549100   1.0007321      1.4446373      23.646449
    549200   0.99844657     1.4423565      23.710271
    549300   1.0025012      1.4470018      23.690769
    549400   0.99979449     1.4442016      23.697797
    549500   0.99680719     1.4409387      23.715432
    549600   1.0005752      1.4445062      23.746639
    549700   0.99987502     1.4435939      23.669803
    549800   1.0038166      1.4485486      23.669378
    549900   1.0033117      1.447883       23.676433
    550000   1.0014793      1.4462442      23.69933 
    550100   0.99826601     1.4424895      23.645567
    550200   0.9967979      1.4404187      23.663084
    550300   1.0001976      1.4443895      23.673999
    550400   1.0025428      1.4466406      23.743752
    550500   0.99977322     1.4438147      23.728479
    550600   1.0009736      1.4449359      23.650975
    550700   0.99624909     1.4402848      23.593814
    550800   1.0026323      1.4471789      23.690478
    550900   0.99798905     1.4424121      23.70658 
    551000   1.0009814      1.4452986      23.660137
    551100   0.99970179     1.443325       23.663211
    551200   1.0015862      1.4456825      23.689428
    551300   1.0005027      1.444961       23.660242
    551400   1.0016505      1.4461227      23.718027
    551500   0.99846927     1.4423028      23.649994
    551600   0.99861951     1.442408       23.673594
    551700   1.0027366      1.4464942      23.699236
    551800   1.0003847      1.4447695      23.66945 
    551900   0.99670069     1.4407033      23.681567
    552000   0.99700532     1.4410816      23.682663
    552100   0.99977888     1.4438947      23.642737
    552200   0.99963863     1.4446471      23.688926
    552300   0.99737563     1.4418953      23.656174
    552400   1.0004438      1.4447996      23.708838
    552500   0.9998793      1.4440701      23.68873 
    552600   1.0027957      1.4468178      23.693601
    552700   1.0003259      1.4444109      23.68414 
    552800   0.99948764     1.4440032      23.658913
    552900   1.0011355      1.4457134      23.702651
    553000   0.99818992     1.4425226      23.689141
    553100   0.99566059     1.4401132      23.680668
    553200   1.0012329      1.4451563      23.688052
    553300   1.0009261      1.4453497      23.658967
    553400   1.0025259      1.4466145      23.676874
    553500   1.0007344      1.4445256      23.640586
    553600   1.0004526      1.4443617      23.717301
    553700   1.0012804      1.4454297      23.647433
    553800   0.99788649     1.4421927      23.670194
    553900   0.99723626     1.4416542      23.696597
    554000   0.99823954     1.4433537      23.678465
    554100   0.9997479      1.4443085      23.707369
